algorithm,feature_set,imputer,leaf_size,metric,n_neighbors,p,reducer,scaler,weights,status,error,cv_accuracy_mean,cv_accuracy_std,cv_macro_precision_mean,cv_macro_precision_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,random_cv_accuracy_mean,random_cv_accuracy_std,random_cv_macro_precision_mean,random_cv_macro_precision_std,random_cv_macro_f1_mean,random_cv_macro_f1_std,random_cv_weighted_f1_mean,random_cv_weighted_f1_std,stratified_cv_accuracy_mean,stratified_cv_accuracy_std,stratified_cv_macro_precision_mean,stratified_cv_macro_precision_std,stratified_cv_macro_f1_mean,stratified_cv_macro_f1_std,stratified_cv_weighted_f1_mean,stratified_cv_weighted_f1_std,domain_cv_accuracy_mean,domain_cv_macro_precision_mean,domain_cv_macro_f1_mean,domain_cv_weighted_f1_mean,domain_cv_accuracy_std,domain_cv_macro_precision_std,domain_cv_macro_f1_std,domain_cv_weighted_f1_std,worst_domain_accuracy,worst_domain_macro_precision,worst_domain_macro_f1,worst_domain_weighted_f1,random_cv_scenario,domain_cv_scenario,feature_family,preprocessing,knn_params,stage,cv_scenario,cv_group_column,cv_is_domain_aware,task_mode,dataset_mode,feature_dimension,feature_count,cache_path
auto,notebook_exact_44,median,30,minkowski,5,2,{'type': 'none'},standard,uniform,ok,,0.4414224930525468,0.3768682470007842,0.28506062350621936,0.1993356013376811,0.22925301341610924,0.19015632606846353,0.4852842148733689,0.39608014146745607,0.7236666666666667,0.015033296378372923,0.7314758626874132,0.016106556865765932,0.7260376531533146,0.015191083575845556,0.7260376531533146,0.015191083575845596,0.7236666666666667,0.015033296378372923,0.7314758626874132,0.016106556865765932,0.7260376531533146,0.015191083575845556,0.7260376531533146,0.015191083575845596,0.4414224930525468,0.28506062350621936,0.22925301341610924,0.4852842148733689,0.3768682470007842,0.1993356013376811,0.19015632606846353,0.39608014146745607,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44,"{""imputer"": ""median"", ""reducer"": {""type"": ""none""}, ""scaler"": ""standard""}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""uniform""}",notebook_feature_ablation,,,,,,44,44,outputs/cache/features/6d/6da1a44bcf127f12a9483e43bad65b7fbf4adc20.joblib
auto,notebook_exact_44_noclip,median,30,minkowski,5,2,{'type': 'none'},standard,uniform,ok,,0.4414224930525468,0.3768682470007842,0.28506062350621936,0.1993356013376811,0.22925301341610924,0.19015632606846353,0.4852842148733689,0.39608014146745607,0.7236666666666667,0.015033296378372923,0.7314758626874132,0.016106556865765932,0.7260376531533146,0.015191083575845556,0.7260376531533146,0.015191083575845596,0.7236666666666667,0.015033296378372923,0.7314758626874132,0.016106556865765932,0.7260376531533146,0.015191083575845556,0.7260376531533146,0.015191083575845596,0.4414224930525468,0.28506062350621936,0.22925301341610924,0.4852842148733689,0.3768682470007842,0.1993356013376811,0.19015632606846353,0.39608014146745607,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44_noclip,"{""imputer"": ""median"", ""reducer"": {""type"": ""none""}, ""scaler"": ""standard""}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""uniform""}",notebook_feature_ablation,,,,,,44,44,outputs/cache/features/ac/ac41fb0018dab9294b0decdbde469560b76e87b6.joblib
auto,notebook_exact_44_dynrange,median,30,minkowski,5,2,{'type': 'none'},standard,uniform,ok,,0.4414224930525468,0.3768682470007842,0.28506062350621936,0.1993356013376811,0.22925301341610924,0.19015632606846353,0.4852842148733689,0.39608014146745607,0.7236666666666667,0.015033296378372923,0.7314758626874132,0.016106556865765932,0.7260376531533146,0.015191083575845556,0.7260376531533146,0.015191083575845596,0.7236666666666667,0.015033296378372923,0.7314758626874132,0.016106556865765932,0.7260376531533146,0.015191083575845556,0.7260376531533146,0.015191083575845596,0.4414224930525468,0.28506062350621936,0.22925301341610924,0.4852842148733689,0.3768682470007842,0.1993356013376811,0.19015632606846353,0.39608014146745607,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44_dynrange,"{""imputer"": ""median"", ""reducer"": {""type"": ""none""}, ""scaler"": ""standard""}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""uniform""}",notebook_feature_ablation,,,,,,44,44,outputs/cache/features/2c/2c9d96c7966fc3147685d39b6587fd5449c11b99.joblib
auto,notebook_lowfreq_mean_20,mean,30,euclidean,9,2,"{'type': 'pca_components', 'value': 256}",power,distance,ok,,0.457010813549615,0.38890526399590214,0.2851429280329683,0.1993564832948662,0.23393987049817197,0.193026157997617,0.4961826066386183,0.4024526762474836,0.7230000000000001,0.016069294390925262,0.7285802598172422,0.015209777441521903,0.7249958767990097,0.015422717994091523,0.7249958767990097,0.015422717994091497,0.7230000000000001,0.016069294390925262,0.7285802598172422,0.015209777441521903,0.7249958767990097,0.015422717994091523,0.7249958767990097,0.015422717994091497,0.457010813549615,0.2851429280329683,0.23393987049817197,0.4961826066386183,0.38890526399590214,0.1993564832948662,0.193026157997617,0.4024526762474836,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_lowfreq_mean_20,"{""imputer"": ""mean"", ""reducer"": {""type"": ""pca_components"", ""value"": 256}, ""scaler"": ""power""}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""euclidean"", ""n_neighbors"": 9, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,24,24,outputs/cache/features/89/89c361cdbc47c5fb4628920939e5a3eedcc57d27.joblib
auto,relative_lowfreq_shape_features,median,30,minkowski,5,2,{'type': 'none'},standard,uniform,ok,,0.2501396656778378,0.25618268850522435,0.22921876938215666,0.14820529090161894,0.11345790407146604,0.09893149989158057,0.30263951811611894,0.3277349279039605,0.7223333333333333,0.004422166387140555,0.7329373926516012,0.0017851150421941612,0.7248113926909576,0.0037306018665204275,0.7248113926909577,0.0037306018665204115,0.7223333333333333,0.004422166387140555,0.7329373926516012,0.0017851150421941612,0.7248113926909576,0.0037306018665204275,0.7248113926909577,0.0037306018665204115,0.2501396656778378,0.22921876938215666,0.11345790407146604,0.30263951811611894,0.25618268850522435,0.14820529090161894,0.09893149989158057,0.3277349279039605,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,relative_lowfreq_shape_features,"{""imputer"": ""median"", ""reducer"": {""type"": ""none""}, ""scaler"": ""standard""}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""uniform""}",notebook_feature_ablation,,,,,,107,107,outputs/cache/features/af/aff8f2f061e733f39d643e098c20322e5cc4deaf.joblib
brute,notebook_exact_26,mean,50,minkowski,11,2,"{'type': 'select_k_best', 'k': 16}",robust,uniform,ok,,0.45484563029569663,0.381052642461573,0.28547729017288603,0.1994419923008148,0.23440180129967314,0.19067752070717622,0.49689884003091306,0.3992341704762992,0.72,0.01751190071541826,0.7343654256793516,0.016470925264244547,0.7244571817370765,0.01728046045429579,0.7244571817370765,0.017280460454295744,0.72,0.01751190071541826,0.7343654256793516,0.016470925264244547,0.7244571817370765,0.01728046045429579,0.7244571817370765,0.017280460454295744,0.45484563029569663,0.28547729017288603,0.23440180129967314,0.49689884003091306,0.381052642461573,0.1994419923008148,0.19067752070717622,0.3992341704762992,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_26,"{""imputer"": ""mean"", ""reducer"": {""k"": 16, ""type"": ""select_k_best""}, ""scaler"": ""robust""}","{""algorithm"": ""brute"", ""leaf_size"": 50, ""metric"": ""minkowski"", ""n_neighbors"": 11, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,26,26,outputs/cache/features/f7/f781edcc37428b9b9d6be46a7d70086b564b0142.joblib
auto,notebook_exact_44_plus_duration,median,50,cosine,7,2,"{'type': 'pca_components', 'value': 16}",standard_l2,distance,ok,,0.5298498552850851,0.314632858093527,0.3651648360439723,0.10056408954709439,0.2995554416110393,0.13688645126478893,0.5943620461520059,0.2982572169042325,0.7306666666666667,0.0058309518948453055,0.7241362081660256,0.005917480880984449,0.7242973156635861,0.006478633688945811,0.7242973156635862,0.006478633688945797,0.7306666666666667,0.0058309518948453055,0.7241362081660256,0.005917480880984449,0.7242973156635861,0.006478633688945811,0.7242973156635862,0.006478633688945797,0.5298498552850851,0.3651648360439723,0.2995554416110393,0.5943620461520059,0.314632858093527,0.10056408954709439,0.13688645126478893,0.2982572169042325,0.25011775788977864,0.2585769454079025,0.1869458592718355,0.2603686765914038,stratified_kfold,leave_one_domain_out,notebook_exact_44_plus_duration,"{""imputer"": ""median"", ""reducer"": {""type"": ""pca_components"", ""value"": 16}, ""scaler"": ""standard_l2""}","{""algorithm"": ""auto"", ""leaf_size"": 50, ""metric"": ""cosine"", ""n_neighbors"": 7, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,45,45,outputs/cache/features/75/75dc0e6d27e333f1614005c69583a0e33be6ad28.joblib
brute,notebook_exact_44_noclip,median,80,minkowski,41,3,"{'type': 'select_k_best', 'k': 64}",standard_l2,distance,ok,,0.4758431629357718,0.38618362227093944,0.28851275488287903,0.2002676875117851,0.2470931680372752,0.19009373506222302,0.5158728961370572,0.4040509627449627,0.734,0.009345230512584091,0.7379507364192727,0.010734758208077186,0.7231859477515109,0.01022395745389737,0.723185947751511,0.010223957453897354,0.734,0.009345230512584091,0.7379507364192727,0.010734758208077186,0.7231859477515109,0.01022395745389737,0.723185947751511,0.010223957453897354,0.4758431629357718,0.28851275488287903,0.2470931680372752,0.5158728961370572,0.38618362227093944,0.2002676875117851,0.19009373506222302,0.4040509627449627,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44_noclip,"{""imputer"": ""median"", ""reducer"": {""k"": 64, ""type"": ""select_k_best""}, ""scaler"": ""standard_l2""}","{""algorithm"": ""brute"", ""leaf_size"": 80, ""metric"": ""minkowski"", ""n_neighbors"": 41, ""p"": 3, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,44,44,outputs/cache/features/ac/ac41fb0018dab9294b0decdbde469560b76e87b6.joblib
brute,notebook_exact_44_noclip,median,80,euclidean,7,2,"{'type': 'select_k_best', 'k': 44}",standard_l2,distance,ok,,0.48789776451208516,0.3711452818736851,0.2855825090281049,0.19946912502335076,0.24640126690028807,0.18694121144127332,0.5326958553878575,0.4018604450856661,0.7293333333333333,0.010624918300339474,0.7231272466955432,0.011287734769341598,0.7222870538294415,0.011060340923433127,0.7222870538294415,0.011060340923433123,0.7293333333333333,0.010624918300339474,0.7231272466955432,0.011287734769341598,0.7222870538294415,0.011060340923433127,0.7222870538294415,0.011060340923433123,0.48789776451208516,0.2855825090281049,0.24640126690028807,0.5326958553878575,0.3711452818736851,0.19946912502335076,0.18694121144127332,0.4018604450856661,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44_noclip,"{""imputer"": ""median"", ""reducer"": {""k"": 44, ""type"": ""select_k_best""}, ""scaler"": ""standard_l2""}","{""algorithm"": ""brute"", ""leaf_size"": 80, ""metric"": ""euclidean"", ""n_neighbors"": 7, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,44,44,outputs/cache/features/ac/ac41fb0018dab9294b0decdbde469560b76e87b6.joblib
brute,notebook_exact_44,mean,50,cosine,7,2,"{'type': 'variance_threshold', 'threshold': 0.0}",standard,uniform,ok,,0.48789776451208516,0.3711452818736851,0.2853583043646479,0.19941143883408333,0.24597086708150906,0.18702317230904109,0.5326920633189696,0.40185971828539785,0.7293333333333334,0.01186029791643812,0.7220513535155869,0.01213877160097775,0.7221142652328276,0.012008425203773142,0.7221142652328276,0.012008425203773113,0.7293333333333334,0.01186029791643812,0.7220513535155869,0.01213877160097775,0.7221142652328276,0.012008425203773142,0.7221142652328276,0.012008425203773113,0.48789776451208516,0.2853583043646479,0.24597086708150906,0.5326920633189696,0.3711452818736851,0.19941143883408333,0.18702317230904109,0.40185971828539785,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44,"{""imputer"": ""mean"", ""reducer"": {""threshold"": 0.0, ""type"": ""variance_threshold""}, ""scaler"": ""standard""}","{""algorithm"": ""brute"", ""leaf_size"": 50, ""metric"": ""cosine"", ""n_neighbors"": 7, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,44,44,outputs/cache/features/6d/6da1a44bcf127f12a9483e43bad65b7fbf4adc20.joblib
auto,notebook_exact_44_noclip,median,30,cosine,9,2,"{'type': 'pca_components', 'value': 16}",robust_l2,distance,ok,,0.4834675048898809,0.37673676760151475,0.2855146258957056,0.19945160775639023,0.24458225993201185,0.18864345217127948,0.5267731744100194,0.4025365340209225,0.7286666666666667,0.006616477747093057,0.7231610451327168,0.006593258071195787,0.721438125341415,0.00757786219721053,0.7214381253414152,0.007577862197210505,0.7286666666666667,0.006616477747093057,0.7231610451327168,0.006593258071195787,0.721438125341415,0.00757786219721053,0.7214381253414152,0.007577862197210505,0.4834675048898809,0.2855146258957056,0.24458225993201185,0.5267731744100194,0.37673676760151475,0.19945160775639023,0.18864345217127948,0.4025365340209225,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44_noclip,"{""imputer"": ""median"", ""reducer"": {""type"": ""pca_components"", ""value"": 16}, ""scaler"": ""robust_l2""}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""cosine"", ""n_neighbors"": 9, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,44,44,outputs/cache/features/ac/ac41fb0018dab9294b0decdbde469560b76e87b6.joblib
auto,lowfreq_all_plus_mfcc,median,20,cosine,41,2,"{'type': 'select_k_best', 'k': 16}",standard_l2,distance,ok,,0.40271077163638397,0.42388949030692247,0.5626621767225778,0.3093315448919191,0.37553418982440584,0.44203048685983215,0.42073825694916245,0.42166879318611,0.7256666666666667,0.01796910929592474,0.727835341584462,0.021342792125839886,0.7213674136737215,0.019628528973690627,0.7213674136737215,0.01962852897369066,0.7256666666666667,0.01796910929592474,0.727835341584462,0.021342792125839886,0.7213674136737215,0.019628528973690627,0.7213674136737215,0.01962852897369066,0.40271077163638397,0.5626621767225778,0.37553418982440584,0.42073825694916245,0.42388949030692247,0.3093315448919191,0.44203048685983215,0.42166879318611,0.05982100800753651,0.3350083752093802,0.038436331255565455,0.008434114093658523,stratified_kfold,leave_one_domain_out,lowfreq_all_plus_mfcc,"{""imputer"": ""median"", ""reducer"": {""k"": 16, ""type"": ""select_k_best""}, ""scaler"": ""standard_l2""}","{""algorithm"": ""auto"", ""leaf_size"": 20, ""metric"": ""cosine"", ""n_neighbors"": 41, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,376,376,outputs/cache/features/66/667edd91fac468207f2c0bfa8764536c79f61668.joblib
auto,lowfreq_all,median,30,manhattan,15,2,"{'type': 'select_k_best', 'k': 16}",standard_l2,distance,ok,,0.3026959304745053,0.2449738131672902,0.28495119589679174,0.19930793970650945,0.18185036763754506,0.1505352300023519,0.3767670010606987,0.31607956729343256,0.7219999999999999,0.01975966711370521,0.7213569056233934,0.022118189544885203,0.720937664648478,0.020535706803478958,0.7209376646484781,0.02053570680347901,0.7219999999999999,0.01975966711370521,0.7213569056233934,0.022118189544885203,0.720937664648478,0.020535706803478958,0.7209376646484781,0.02053570680347901,0.3026959304745053,0.28495119589679174,0.18185036763754506,0.3767670010606987,0.2449738131672902,0.19930793970650945,0.1505352300023519,0.31607956729343256,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,lowfreq_all,"{""imputer"": ""median"", ""reducer"": {""k"": 16, ""type"": ""select_k_best""}, ""scaler"": ""standard_l2""}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,216,216,outputs/cache/features/b7/b774367ffe67f912df162ed690860bfdb12611ec.joblib
auto,notebook_exact_44_dynrange,median,80,chebyshev,21,2,{'type': 'none'},robust,distance,ok,,0.4325370005295464,0.39848019131923446,0.23198493912618715,0.1502120206238232,0.17357653905512058,0.12078790267067066,0.46672419592203057,0.4050740444470564,0.716,0.01863688099799246,0.7329243132059495,0.01547728326808553,0.720919183850778,0.017738994385139952,0.7209191838507779,0.017738994385139942,0.716,0.01863688099799246,0.7329243132059495,0.01547728326808553,0.720919183850778,0.017738994385139952,0.7209191838507779,0.017738994385139942,0.4325370005295464,0.23198493912618715,0.17357653905512058,0.46672419592203057,0.39848019131923446,0.1502120206238232,0.12078790267067066,0.4050740444470564,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44_dynrange,"{""imputer"": ""median"", ""reducer"": {""type"": ""none""}, ""scaler"": ""robust""}","{""algorithm"": ""auto"", ""leaf_size"": 80, ""metric"": ""chebyshev"", ""n_neighbors"": 21, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,44,44,outputs/cache/features/2c/2c9d96c7966fc3147685d39b6587fd5449c11b99.joblib
brute,notebook_exact_44_noclip,median,10,chebyshev,7,2,"{'type': 'select_k_best', 'k': 512}",robust,distance,ok,,0.4371995116426554,0.39337659116579854,0.22984307586148725,0.1486515685396027,0.17202100509451732,0.12064013678203557,0.4744258819473664,0.40276260749150533,0.7166666666666667,0.017857460314638515,0.7262390156270561,0.01712645539754283,0.720091136651813,0.017477916587721576,0.720091136651813,0.017477916587721604,0.7166666666666667,0.017857460314638515,0.7262390156270561,0.01712645539754283,0.720091136651813,0.017477916587721576,0.720091136651813,0.017477916587721604,0.4371995116426554,0.22984307586148725,0.17202100509451732,0.4744258819473664,0.39337659116579854,0.1486515685396027,0.12064013678203557,0.40276260749150533,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44_noclip,"{""imputer"": ""median"", ""reducer"": {""k"": 512, ""type"": ""select_k_best""}, ""scaler"": ""robust""}","{""algorithm"": ""brute"", ""leaf_size"": 10, ""metric"": ""chebyshev"", ""n_neighbors"": 7, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,44,44,outputs/cache/features/ac/ac41fb0018dab9294b0decdbde469560b76e87b6.joblib
brute,notebook_exact_26,median,10,cosine,7,2,"{'type': 'pca_components', 'value': 64}",standard_l2,uniform,ok,,0.5196887481595823,0.37382071147154433,0.28483870392967625,0.1992796247220872,0.2550067324409385,0.1869213629699308,0.5600579031070615,0.4101708639178824,0.7273333333333334,0.011527744310527057,0.7205323896159435,0.01178900978857208,0.7198135388174672,0.012651912972998898,0.7198135388174673,0.012651912972998815,0.7273333333333334,0.011527744310527057,0.7205323896159435,0.01178900978857208,0.7198135388174672,0.012651912972998898,0.7198135388174673,0.012651912972998815,0.5196887481595823,0.28483870392967625,0.2550067324409385,0.5600579031070615,0.37382071147154433,0.1992796247220872,0.1869213629699308,0.4101708639178824,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_26,"{""imputer"": ""median"", ""reducer"": {""type"": ""pca_components"", ""value"": 64}, ""scaler"": ""standard_l2""}","{""algorithm"": ""brute"", ""leaf_size"": 10, ""metric"": ""cosine"", ""n_neighbors"": 7, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,26,26,outputs/cache/features/f7/f781edcc37428b9b9d6be46a7d70086b564b0142.joblib
auto,lowfreq_relative_temporal,mean,10,chebyshev,9,2,"{'type': 'pca_components', 'value': 8}",robust_l2,uniform,ok,,0.15311847834828038,0.08029467949482932,0.2293171188074908,0.14827533502332196,0.08640166883916352,0.04018477209393515,0.22078228460449992,0.1645214348312095,0.7190000000000001,0.010088497300281024,0.7222609368698181,0.012359147141038414,0.7197452026616608,0.010688733069063625,0.7197452026616609,0.010688733069063669,0.7190000000000001,0.010088497300281024,0.7222609368698181,0.012359147141038414,0.7197452026616608,0.010688733069063625,0.7197452026616609,0.010688733069063669,0.15311847834828038,0.2293171188074908,0.08640166883916352,0.22078228460449992,0.08029467949482932,0.14827533502332196,0.04018477209393515,0.1645214348312095,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,lowfreq_relative_temporal,"{""imputer"": ""mean"", ""reducer"": {""type"": ""pca_components"", ""value"": 8}, ""scaler"": ""robust_l2""}","{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""chebyshev"", ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,148,148,outputs/cache/features/10/10e09d5f0be62a01d8f006440da2716e222b4223.joblib
brute,notebook_exact_44,mean,10,manhattan,5,2,"{'type': 'pca_components', 'value': 128}",standard,distance,ok,,0.3937360175813011,0.38874754331412864,0.22989811405799562,0.1486910991156728,0.156496984459201,0.12127084520629244,0.42765417791152904,0.4016955535505054,0.7136666666666668,0.008393118874676104,0.7264076298706995,0.008736398862043814,0.7179126586705687,0.008296530569941715,0.7179126586705689,0.008296530569941746,0.7136666666666668,0.008393118874676104,0.7264076298706995,0.008736398862043814,0.7179126586705687,0.008296530569941715,0.7179126586705689,0.008296530569941746,0.3937360175813011,0.22989811405799562,0.156496984459201,0.42765417791152904,0.38874754331412864,0.1486910991156728,0.12127084520629244,0.4016955535505054,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44,"{""imputer"": ""mean"", ""reducer"": {""type"": ""pca_components"", ""value"": 128}, ""scaler"": ""standard""}","{""algorithm"": ""brute"", ""leaf_size"": 10, ""metric"": ""manhattan"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,44,44,outputs/cache/features/6d/6da1a44bcf127f12a9483e43bad65b7fbf4adc20.joblib
auto,notebook_lowfreq_mean_20,median,80,minkowski,21,2,"{'type': 'pca_components', 'value': 8}",robust_l2,uniform,ok,,0.46370614954010514,0.3678074571362797,0.22957535721803338,0.1484597144897984,0.18352927928166052,0.1174482837433822,0.5103431457680861,0.39591567828661606,0.7203333333333334,0.011803954139750534,0.7151212350233314,0.01278534408058111,0.7169606396844259,0.01222686578766109,0.716960639684426,0.012226865787661058,0.7203333333333334,0.011803954139750534,0.7151212350233314,0.01278534408058111,0.7169606396844259,0.01222686578766109,0.716960639684426,0.012226865787661058,0.46370614954010514,0.22957535721803338,0.18352927928166052,0.5103431457680861,0.3678074571362797,0.1484597144897984,0.1174482837433822,0.39591567828661606,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_lowfreq_mean_20,"{""imputer"": ""median"", ""reducer"": {""type"": ""pca_components"", ""value"": 8}, ""scaler"": ""robust_l2""}","{""algorithm"": ""auto"", ""leaf_size"": 80, ""metric"": ""minkowski"", ""n_neighbors"": 21, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,24,24,outputs/cache/features/89/89c361cdbc47c5fb4628920939e5a3eedcc57d27.joblib
auto,notebook_lowfreq_mean_20,median,50,manhattan,5,2,"{'type': 'select_k_best', 'k': 64}",robust,uniform,ok,,0.4548206570171047,0.3867607624808696,0.28513388357947944,0.199354185357554,0.23330268938175888,0.19250734551395005,0.49475889127056677,0.40139450003339083,0.716,0.0073484692283495474,0.7186464032325184,0.006652703473076393,0.7165929786360229,0.006926113100158097,0.7165929786360229,0.006926113100158087,0.716,0.0073484692283495474,0.7186464032325184,0.006652703473076393,0.7165929786360229,0.006926113100158097,0.7165929786360229,0.006926113100158087,0.4548206570171047,0.28513388357947944,0.23330268938175888,0.49475889127056677,0.3867607624808696,0.199354185357554,0.19250734551395005,0.40139450003339083,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_lowfreq_mean_20,"{""imputer"": ""median"", ""reducer"": {""k"": 64, ""type"": ""select_k_best""}, ""scaler"": ""robust""}","{""algorithm"": ""auto"", ""leaf_size"": 50, ""metric"": ""manhattan"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,24,24,outputs/cache/features/89/89c361cdbc47c5fb4628920939e5a3eedcc57d27.joblib
auto,lowfreq_all,median,50,cosine,7,2,"{'type': 'variance_threshold', 'threshold': 0.0}",standard_l2,uniform,ok,,0.4432730129962071,0.346140286148399,0.2850186947850453,0.19932498865129045,0.23160202073123726,0.18108960259521084,0.49752823363520654,0.3847890092905072,0.7223333333333334,0.018666666666666686,0.7184809511017985,0.019508286002702754,0.7138339111899649,0.01971933437230227,0.7138339111899651,0.019719334372302243,0.7223333333333334,0.018666666666666686,0.7184809511017985,0.019508286002702754,0.7138339111899649,0.01971933437230227,0.7138339111899651,0.019719334372302243,0.4432730129962071,0.2850186947850453,0.23160202073123726,0.49752823363520654,0.346140286148399,0.19932498865129045,0.18108960259521084,0.3847890092905072,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,lowfreq_all,"{""imputer"": ""median"", ""reducer"": {""threshold"": 0.0, ""type"": ""variance_threshold""}, ""scaler"": ""standard_l2""}","{""algorithm"": ""auto"", ""leaf_size"": 50, ""metric"": ""cosine"", ""n_neighbors"": 7, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,216,216,outputs/cache/features/b7/b774367ffe67f912df162ed690860bfdb12611ec.joblib
